Experiment,Year,Location,Range,Row,Plot,Rep,Nitrogen,Weed_Pressure,Pedigree,Hybrid,Stand_Count,Planting_Date,Harvest_Date,FDT,RTA,PHT,EHT,SDL,SDS,YIELD,PROT,OIL,STA
OREI_Replicated_Exp,2019,UIUC2019,5,29,5029,1,N3,WMINUS,PHW52*Q381,UIUC8,67,6/10/2019,10/19/2019,1.9,80.52,258,116,23.44,22.74,174.1300397,8.9,3.7,72
OREI_Replicated_Exp,2019,UIUC2019,5,33,5033,1,N3,WMINUS,PHHB9*PHW30,UIUC3,65,6/10/2019,10/19/2019,1.86,104.92,293,148,26.04,24.64,199.299051,8.3,3.3,72.8
OREI_Replicated_Exp,2019,UIUC2019,5,37,5037,1,N3,WMINUS,PHP38*Q381,UIUC6,60,6/10/2019,10/19/2019,1.86,77.69,259,134,27.06,24.78,159.995981,7.6,3.1,73.5
OREI_Replicated_Exp,2019,UIUC2019,5,41,5041,1,N3,WMINUS,PHHB9*PHR63,UIUC2,60,6/10/2019,10/19/2019,1.88,92.31,267,134,26.76,24.08,149.9248896,8.3,3.5,72.4
OREI_Replicated_Exp,2019,UIUC2019,7,5,7005,2,N2,WMINUS,PHHB9*PHZ51,UIUC4,64,6/10/2019,10/19/2019,1.82,89.58,268,141,24.9,23.36,166.9183044,7.9,3.3,73.2
OREI_Replicated_Exp,2019,UIUC2019,7,9,7009,2,N2,WMINUS,PHW52*Q381,UIUC8,62,6/10/2019,10/19/2019,1.91,101.48,235,99,23.96,22.04,135.8318283,8.6,3.3,72.6
OREI_Replicated_Exp,2019,UIUC2019,7,13,7013,2,N2,WMINUS,PHHB9*PHM49,UIUC1,60,6/10/2019,10/19/2019,1.86,92.92,231,118,25.26,23.44,146.5673308,7.4,3.4,73.5
OREI_Replicated_Exp,2019,UIUC2019,7,17,7017,2,N2,WMINUS,PHHB9*PHR63,UIUC2,61,6/10/2019,10/19/2019,1.87,97.67,246,136,23.9,21.98,129.1496777,9.1,4.5,69.8
OREI_Replicated_Exp,2019,UIUC2019,7,21,7021,2,N2,WMINUS,59R5,CHECK,64,6/10/2019,10/19/2019,1.87,99.75,271,123,26.34,22.26,129.2089548,8.8,4.6,70.1
OREI_Replicated_Exp,2019,UIUC2019,7,25,7025,2,N2,WMINUS,17.461,ORG1,62,6/10/2019,10/19/2019,1.93,95.79,248,125,22.02,20.4,131.3327882,7.7,3.4,73.3
OREI_Replicated_Exp,2019,UIUC2019,7,29,7029,2,N2,WMINUS,PHW52*LH185,UIUC7,67,6/10/2019,10/19/2019,1.9,100.77,277,145,25.04,23.16,91.95247836,7.6,2.8,74.1
OREI_Replicated_Exp,2019,UIUC2019,7,33,7033,2,N2,WMINUS,PHP38*Q381,UIUC6,63,6/10/2019,10/19/2019,1.9,97.78,250,124,24.72,23.38,146.7764386,9.9,3.9,70.9
OREI_Replicated_Exp,2019,UIUC2019,7,37,7037,2,N2,WMINUS,PHHB9*PHW30,UIUC3,69,6/10/2019,10/19/2019,1.88,90.95,283,140,26.12,24.76,195.2267852,8.1,3.6,72.7
OREI_Replicated_Exp,2019,UIUC2019,7,41,7041,2,N2,WMINUS,17.2B24,ORG4,66,6/10/2019,10/19/2019,1.94,107.64,248,135,22.04,20.02,165.4483158,7.7,33.2,73.5
OREI_Replicated_Exp,2019,UIUC2019,9,5,9005,2,N3,WMINUS,PHHB9*PHR63,UIUC2,63,6/10/2019,10/19/2019,1.92,104.13,243,139,25.26,22.92,133.4805016,8,3.3,72.9
OREI_Replicated_Exp,2019,UIUC2019,9,9,9009,2,N3,WMINUS,PHP38*Q381,UIUC6,58,6/10/2019,10/19/2019,1.86,96.06,241,128,23.42,22.2,160.6416898,9.4,3.7,71.3
OREI_Replicated_Exp,2019,UIUC2019,9,13,9013,2,N3,WMINUS,PHHB9*PHW30,UIUC3,63,6/10/2019,10/19/2019,1.81,103.77,276,135,24.34,22.7,187.6590701,7.9,3.2,73.2
OREI_Replicated_Exp,2019,UIUC2019,9,17,9017,2,N3,WMINUS,PHHB9*PHM49,UIUC1,69,6/10/2019,10/19/2019,1.91,89.37,240,116,22.78,21.4,139.4849274,6.9,3.3,73.8
OREI_Replicated_Exp,2019,UIUC2019,9,21,9021,2,N3,WMINUS,PHHB9*PHZ51,UIUC4,65,6/10/2019,10/19/2019,1.88,102.02,284,146,22.64,21.36,183.0025917,9.4,3.8,71.7
OREI_Replicated_Exp,2019,UIUC2019,9,25,9025,2,N3,WMINUS,59R5,CHECK,63,6/10/2019,10/19/2019,1.86,103.82,276,121,24.14,21.68,185.0106181,8.3,3.5,72.8
OREI_Replicated_Exp,2019,UIUC2019,9,29,9029,2,N3,WMINUS,17.2B24,ORG4,60,6/10/2019,10/19/2019,1.9,80.38,230,122,22.82,20.66,158.0307482,9.3,3.6,71.8
OREI_Replicated_Exp,2019,UIUC2019,9,33,9033,2,N3,WMINUS,17.461,ORG1,56,6/10/2019,10/19/2019,1.93,87.18,243,135,26.58,23.86,135.6277923,7.2,3.2,73.8
OREI_Replicated_Exp,2019,UIUC2019,9,37,9037,2,N3,WMINUS,PHW52*Q381,UIUC8,61,6/10/2019,10/19/2019,1.88,104.29,243,115,24.44,23.12,168.368217,9.4,3.5,71.9
OREI_Replicated_Exp,2019,UIUC2019,9,41,9041,2,N3,WMINUS,PHW52*LH185,UIUC7,51,6/10/2019,10/19/2019,1.81,108.3,268,143,25.08,22.98,153.0825333,8.2,3.6,72.5
OREI_Replicated_Exp,2019,UIUC2019,12,5,12005,2,N1,WMINUS,PHW52*LH185,UIUC7,62,6/10/2019,10/19/2019,1.82,119.11,256,132,23.26,21.54,110.3903112,8.8,4.9,69.8
OREI_Replicated_Exp,2019,UIUC2019,12,9,12009,2,N1,WMINUS,PHW52*Q381,UIUC8,63,6/10/2019,10/19/2019,1.9,90.03,230,122,21.98,20.34,125.1316172,7.2,3.6,73.3
OREI_Replicated_Exp,2019,UIUC2019,12,13,12013,2,N1,WMINUS,59R5,CHECK,67,6/10/2019,10/19/2019,1.91,97.47,267,120,23.48,20.38,116.2085582,9.6,4.5,69.5
OREI_Replicated_Exp,2019,UIUC2019,12,17,12017,2,N1,WMINUS,PHHB9*PHW30,UIUC3,69,6/10/2019,10/19/2019,1.93,90.92,271,130,23.22,22.1,141.7642973,7.4,3.4,73.5
OREI_Replicated_Exp,2019,UIUC2019,12,21,12021,2,N1,WMINUS,PHHB9*PHZ51,UIUC4,66,6/10/2019,10/19/2019,1.88,98.9,284,143,21.36,20.18,140.9157149,9.1,4.7,69.8
OREI_Replicated_Exp,2019,UIUC2019,12,25,12025,2,N1,WMINUS,PHHB9*PHR63,UIUC2,66,6/10/2019,10/19/2019,1.92,93.51,251,130,24.44,22.1,174.5710786,7.6,3.3,73.3
OREI_Replicated_Exp,2019,UIUC2019,12,29,12029,2,N1,WMINUS,PHP38*Q381,UIUC6,67,6/10/2019,10/19/2019,1.86,96.02,246,122,22.66,20.82,127.7780616,8.7,3.4,72.4
OREI_Replicated_Exp,2019,UIUC2019,12,33,12033,2,N1,WMINUS,17.2B24,ORG4,62,6/10/2019,10/19/2019,1.93,78.97,233,118,23.52,21.24,148.8252511,9.8,3.9,71
OREI_Replicated_Exp,2019,UIUC2019,12,37,12037,2,N1,WMINUS,17.461,ORG1,63,6/10/2019,10/19/2019,1.92,91.65,253,131,23.46,21.04,136.3670131,8.4,3.3,72.5
OREI_Replicated_Exp,2019,UIUC2019,12,41,12041,2,N1,WMINUS,PHHB9*PHM49,UIUC1,67,6/10/2019,10/19/2019,1.87,104.85,262,119,23.34,21.62,167.3637811,9.1,3.1,72.2
OREI_Replicated_Exp,2019,UIUC2019,13,5,13005,3,N3,WMINUS,PHP38*Q381,UIUC6,61,6/10/2019,10/19/2019,1.89,93.21,260,121,25.14,22.66,149.5876122,7.9,4.4,71.2
OREI_Replicated_Exp,2019,UIUC2019,13,9,13009,3,N3,WMINUS,17.2B24,ORG4,64,6/10/2019,10/19/2019,1.9,103.23,247,135,21.91,20.29,146.1011441,8.2,3,73.3
OREI_Replicated_Exp,2019,UIUC2019,13,13,13013,3,N3,WMINUS,PHW52*Q381,UIUC8,58,6/10/2019,10/19/2019,1.84,87.09,254,114,23.81,21.88,148.5721873,8.2,3.4,72.9
OREI_Replicated_Exp,2019,UIUC2019,13,17,13017,3,N3,WMINUS,59R5,CHECK,65,6/10/2019,10/19/2019,1.88,110.74,283,147,25.92,22.75,172.0617852,7.4,3,74
OREI_Replicated_Exp,2019,UIUC2019,13,21,13021,3,N3,WMINUS,PHHB9*PHR63,UIUC2,65,6/10/2019,10/19/2019,1.91,97,248,132,24.93,22.44,152.3062246,8.9,3.4,72.3
OREI_Replicated_Exp,2019,UIUC2019,13,25,13025,3,N3,WMINUS,PHHB9*PHW30,UIUC3,75,6/10/2019,10/19/2019,1.9,102.17,287,132,24.49,22.49,215.8353661,9.2,4.8,69.6
OREI_Replicated_Exp,2019,UIUC2019,13,29,13029,3,N3,WMINUS,PHHB9*PHZ51,UIUC4,71,6/10/2019,10/19/2019,1.82,92.53,298,140,24.88,22.72,193.4187796,8.7,3.4,72.6
OREI_Replicated_Exp,2019,UIUC2019,13,33,13033,3,N3,WMINUS,PHW52*LH185,UIUC7,60,6/10/2019,10/19/2019,1.84,110.12,257,128,23.83,21.68,172.4732383,10.5,4.5,68.9
OREI_Replicated_Exp,2019,UIUC2019,13,37,13037,3,N3,WMINUS,PHHB9*PHM49,UIUC1,68,6/10/2019,10/19/2019,1.87,83.35,261,128,25.5,23.8,174.4052928,8.6,3.5,72.4
OREI_Replicated_Exp,2019,UIUC2019,13,41,13041,3,N3,WMINUS,17.461,ORG1,64,6/10/2019,10/19/2019,1.87,86.92,255,133,23.85,20.98,161.6649337,7.3,3.1,73.7
OREI_Replicated_Exp,2019,UIUC2019,15,5,15005,3,N1,WMINUS,PHW52*LH185,UIUC7,63,6/10/2019,10/19/2019,1.87,91.02,267,128,24.08,21.86,119.5652717,8.3,3.5,72.7
OREI_Replicated_Exp,2019,UIUC2019,15,9,15009,3,N1,WMINUS,PHW52*Q381,UIUC8,64,6/10/2019,10/19/2019,1.89,111.98,241,114,22.4,21.01,117.6848866,7.4,3.2,73.6
OREI_Replicated_Exp,2019,UIUC2019,15,13,15013,3,N1,WMINUS,17.461,ORG1,61,6/10/2019,10/19/2019,1.93,93.94,260,136,24.75,22.19,102.9245612,9,3.4,72
OREI_Replicated_Exp,2019,UIUC2019,15,17,15017,3,N1,WMINUS,PHHB9*PHW30,UIUC3,65,6/10/2019,10/19/2019,1.87,94.74,286,145,23.04,21.22,143.4462466,8.1,3.1,73.3
OREI_Replicated_Exp,2019,UIUC2019,15,21,15021,3,N1,WMINUS,PHHB9*PHM49,UIUC1,64,6/10/2019,10/19/2019,1.92,99.64,236,112,23.24,21.61,106.8341053,8.6,3,73.1
OREI_Replicated_Exp,2019,UIUC2019,15,25,15025,3,N1,WMINUS,PHHB9*PHZ51,UIUC4,64,6/10/2019,10/19/2019,1.86,90.51,193,122,23.62,21.75,146.211668,8.5,3.3,72.5
OREI_Replicated_Exp,2019,UIUC2019,15,29,15029,3,N1,WMINUS,PHP38*Q381,UIUC6,60,6/10/2019,10/19/2019,1.9,84.85,246,123,23.68,21.57,136.8370038,8.4,4.5,70.7
OREI_Replicated_Exp,2019,UIUC2019,15,33,15033,3,N1,WMINUS,17.2B24,ORG4,67,6/10/2019,10/19/2019,1.93,71.45,230,117,25.02,22.14,146.7784462,9,3.8,71.5
OREI_Replicated_Exp,2019,UIUC2019,15,37,15037,3,N1,WMINUS,59R5,CHECK,64,6/10/2019,10/19/2019,1.9,96.12,288,125,23.68,21.46,144.9326131,6.6,3.3,73.9
OREI_Replicated_Exp,2019,UIUC2019,15,41,15041,3,N1,WMINUS,PHHB9*PHR63,UIUC2,59,6/10/2019,10/19/2019,1.88,99.27,165,121,24.53,22.41,160.3842938,8.1,4.2,71.2
OREI_Replicated_Exp,2019,UIUC2019,18,5,18005,3,N2,WMINUS,PHHB9*PHZ51,UIUC4,60,6/10/2019,10/19/2019,1.81,80,290,131,24.65,23.5,148.8078166,8.3,4.4,70.9
OREI_Replicated_Exp,2019,UIUC2019,18,9,18009,3,N2,WMINUS,PHHB9*PHW30,UIUC3,64,6/10/2019,10/19/2019,1.84,97.74,280,122,23.32,22.42,161.2169211,10.1,4.1,70.3
OREI_Replicated_Exp,2019,UIUC2019,18,13,18013,3,N2,WMINUS,17.461,ORG1,63,6/10/2019,10/19/2019,1.96,101.66,235,136,21.86,20.55,134.6827393,8.3,3.4,72.7
OREI_Replicated_Exp,2019,UIUC2019,18,17,18017,3,N2,WMINUS,59R5,CHECK,61,6/10/2019,10/19/2019,1.89,103.89,263,124,23.49,20.78,162.6338667,9.1,3.4,72
OREI_Replicated_Exp,2019,UIUC2019,18,21,18021,3,N2,WMINUS,17.2B24,ORG4,60,6/10/2019,10/19/2019,1.94,98.72,215,107,21.71,19.25,125.1561311,7.9,3.5,73.1
OREI_Replicated_Exp,2019,UIUC2019,18,25,18025,3,N2,WMINUS,PHW52*Q381,UIUC8,62,6/10/2019,10/19/2019,1.9,79.37,230,100,21.21,19.63,145.43388,9.9,4.5,69.3
OREI_Replicated_Exp,2019,UIUC2019,18,29,18029,3,N2,WMINUS,PHHB9*PHR63,UIUC2,65,6/10/2019,10/19/2019,1.9,83.52,246,132,24.78,22.28,149.4882886,6.5,3.2,74.1
OREI_Replicated_Exp,2019,UIUC2019,18,33,18033,3,N2,WMINUS,PHP38*Q381,UIUC6,54,6/10/2019,10/19/2019,1.88,90.2,232,87,23.38,21.97,132.7017627,9.3,3.3,71.8
OREI_Replicated_Exp,2019,UIUC2019,18,37,18037,3,N2,WMINUS,PHW52*LH185,UIUC7,59,6/10/2019,10/19/2019,1.87,104.91,256,130,23.07,21.33,171.610814,8.3,3.6,72.7
OREI_Replicated_Exp,2019,UIUC2019,18,41,18041,3,N2,WMINUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,1.89,88.16,252,120,23.46,21.85,148.3638192,8.1,2.9,73.8
OREI_Replicated_Exp,2019,UIUC2019,19,5,19005,4,N3,WMINUS,59R5,CHECK,53,6/10/2019,10/19/2019,1.87,104.91,274,112,24.67,21.98,176.6046755,8.2,4.8,70.4
OREI_Replicated_Exp,2019,UIUC2019,19,9,19009,4,N3,WMINUS,PHHB9*PHW30,UIUC3,62,6/10/2019,10/19/2019,1.86,108.6,285,125,24.12,23.35,184.5495032,9.4,3.8,71.4
OREI_Replicated_Exp,2019,UIUC2019,19,13,19013,4,N3,WMINUS,17.2B24,ORG4,59,6/10/2019,10/19/2019,1.92,90.51,221,108,21.22,19.82,132.6714373,6.9,3.3,73.8
OREI_Replicated_Exp,2019,UIUC2019,19,17,19017,4,N3,WMINUS,PHHB9*PHR63,UIUC2,67,6/10/2019,10/19/2019,1.9,98.73,240,119,25.41,22.7,142.8938386,8.5,3.1,73
OREI_Replicated_Exp,2019,UIUC2019,19,21,19021,4,N3,WMINUS,PHW52*LH185,UIUC7,64,6/10/2019,10/19/2019,1.91,90.26,234,99,23.51,21.7,146.3266297,9,4.5,70.3
OREI_Replicated_Exp,2019,UIUC2019,19,25,19025,4,N3,WMINUS,PHW52*Q381,UIUC8,61,6/10/2019,10/19/2019,1.89,75.86,240,114,21.09,19.22,145.6876834,8.1,3.1,73
OREI_Replicated_Exp,2019,UIUC2019,19,29,19029,4,N3,WMINUS,PHHB9*PHZ51,UIUC4,63,6/10/2019,10/19/2019,1.84,104.17,290,127,21.72,20.18,184.7029264,8.2,3.6,72.5
OREI_Replicated_Exp,2019,UIUC2019,19,33,19033,4,N3,WMINUS,PHP38*Q381,UIUC6,63,6/10/2019,10/19/2019,1.89,75.28,237,109,24.01,22.29,165.2157507,8.4,3.7,72.4
OREI_Replicated_Exp,2019,UIUC2019,19,37,19037,4,N3,WMINUS,17.461,ORG1,57,6/10/2019,10/19/2019,1.92,98.42,238,119,23.1,20.57,144.2770776,9.6,3.2,72.2
OREI_Replicated_Exp,2019,UIUC2019,19,41,19041,4,N3,WMINUS,PHHB9*PHM49,UIUC1,68,6/10/2019,10/19/2019,1.88,85.48,234,111,23.96,21.84,173.2006248,8.1,3.5,72.7
OREI_Replicated_Exp,2019,UIUC2019,22,5,22005,4,N1,WMINUS,PHHB9*PHM49,UIUC1,56,6/10/2019,10/19/2019,1.9,80.48,216,116,22.41,20.33,97.46662622,6.7,2.7,74.7
OREI_Replicated_Exp,2019,UIUC2019,22,9,22009,4,N1,WMINUS,PHW52*LH185,UIUC7,51,6/10/2019,10/19/2019,1.95,97.71,213,95,19.98,18.58,109.9803374,8.7,3.5,72.2
OREI_Replicated_Exp,2019,UIUC2019,22,13,22013,4,N1,WMINUS,PHP38*Q381,UIUC6,61,6/10/2019,10/19/2019,1.94,82.86,200,95,20.59,18.86,66.74733025,8.2,4.4,708
OREI_Replicated_Exp,2019,UIUC2019,22,17,22017,4,N1,WMINUS,59R5,CHECK,60,6/10/2019,10/19/2019,1.95,93.51,232,102,21.21,19.36,94.79556226,8,4.8,70.7
OREI_Replicated_Exp,2019,UIUC2019,22,21,22021,4,N1,WMINUS,17.461,ORG1,59,6/10/2019,10/19/2019,1.96,112.44,213,96,18.2,16.48,56.89253175,8.8,3.5,72.3
OREI_Replicated_Exp,2019,UIUC2019,22,25,22025,4,N1,WMINUS,PHHB9*PHW30,UIUC3,61,6/10/2019,10/19/2019,1.92,89.01,235,113,20.04,18.05,100.5761931,9.1,3.4,72.1
OREI_Replicated_Exp,2019,UIUC2019,22,29,22029,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,61,6/10/2019,10/19/2019,1.89,78.31,235,101,21.51,20.03,99.069328,7.9,3.3,72.6
OREI_Replicated_Exp,2019,UIUC2019,22,33,22033,4,N1,WMINUS,17.2B24,ORG4,58,6/10/2019,10/19/2019,1.92,71.85,191,100,19.8,18.26,71.4916149,9.6,3.5,71.7
OREI_Replicated_Exp,2019,UIUC2019,22,37,22037,4,N1,WMINUS,PHW52*Q381,UIUC8,65,6/10/2019,10/19/2019,1.92,72.72,223,92,21.15,19.63,119.8030142,8.2,4.4,71
OREI_Replicated_Exp,2019,UIUC2019,22,41,22041,4,N1,WMINUS,PHHB9*PHR63,UIUC2,61,6/10/2019,10/19/2019,1.95,72.6,211,89,21.74,19.77,116.6206453,7.1,3.5,73.3
OREI_Replicated_Exp,2019,UIUC2019,24,5,24005,4,N2,WMINUS,PHHB9*PHW30,UIUC3,46,6/10/2019,10/19/2019,1.83,91.04,251,113,24.52,22.54,130.8532879,8.1,4.3,71.1
OREI_Replicated_Exp,2019,UIUC2019,24,9,24009,4,N2,WMINUS,59R5,CHECK,62,6/10/2019,10/19/2019,1.9,91.78,252,123,21.98,19.8,127.3725257,7.9,3.2,73.2
OREI_Replicated_Exp,2019,UIUC2019,24,13,24013,4,N2,WMINUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,1.9,85.47,230,117,21.26,20.19,99.67118647,7.6,2.9,73.9
OREI_Replicated_Exp,2019,UIUC2019,24,17,24017,4,N2,WMINUS,17.2B24,ORG4,55,6/10/2019,10/19/2019,1.87,93.47,220,108,19.09,17.73,118.0078995,8.6,3.4,72.5
OREI_Replicated_Exp,2019,UIUC2019,24,21,24021,4,N2,WMINUS,PHW52*LH185,UIUC7,56,6/10/2019,10/19/2019,1.89,93.7,227,115,21.24,19.29,76.29655032,8.5,3.2,72.7
OREI_Replicated_Exp,2019,UIUC2019,24,25,24025,4,N2,WMINUS,17.461,ORG1,46,6/10/2019,10/19/2019,1.92,89.27,219,115,17.7,16.16,88.03553778,9.3,3.7,71.3
OREI_Replicated_Exp,2019,UIUC2019,24,29,24029,4,N2,WMINUS,PHP38*Q381,UIUC6,58,6/10/2019,10/19/2019,1.91,87.84,230,100,23.02,21.71,93.84649401,10.1,5,68.4
OREI_Replicated_Exp,2019,UIUC2019,24,33,24033,4,N2,WMINUS,PHHB9*PHR63,UIUC2,47,6/10/2019,10/19/2019,1.92,80.58,221,120,23.27,21.75,127.1889884,8.5,4.6,70.5
OREI_Replicated_Exp,2019,UIUC2019,24,37,24037,4,N2,WMINUS,PHW52*Q381,UIUC8,65,6/10/2019,10/19/2019,1.89,94.28,230,114,19.18,18.22,136.6823126,8.3,3.1,72.7
OREI_Replicated_Exp,2019,UIUC2019,24,41,24041,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,65,6/10/2019,10/19/2019,1.88,85.46,259,131,21.04,20.23,154.0891881,8.3,3.5,72.7
OREI_Replicated_Exp,2019,UIUC2019,2,5,2005,1,N2,WPLUS,PHP38*Q381,UIUC6,30,6/10/2019,10/19/2019,1.76,102.27,245,123,26.94,24.5,141.9013427,6.9,3.2,74.1
OREI_Replicated_Exp,2019,UIUC2019,2,9,2009,1,N2,WPLUS,PHHB9*PHW30,UIUC3,64,6/10/2019,10/19/2019,1.88,104.12,291,146,23.74,21.54,136.4273469,7.4,3.3,73.5
OREI_Replicated_Exp,2019,UIUC2019,2,13,2013,1,N2,WPLUS,17.461,ORG1,64,6/10/2019,10/19/2019,1.93,98.3,265,145,23.58,21,119.1277197,10.6,3.8,70.2
OREI_Replicated_Exp,2019,UIUC2019,2,17,2017,1,N2,WPLUS,PHW52*LH185,UIUC7,63,6/10/2019,10/19/2019,1.87,105.72,266,127,22.02,20.98,86.51863465,9.8,3.8,71.1
OREI_Replicated_Exp,2019,UIUC2019,2,21,2021,1,N2,WPLUS,59R5,CHECK,62,6/10/2019,10/19/2019,1.83,97.27,300,140,25.52,22.66,150.5657379,8.8,4.6,70.1
OREI_Replicated_Exp,2019,UIUC2019,2,25,2025,1,N2,WPLUS,PHW52*Q381,UIUC8,61,6/10/2019,10/19/2019,1.84,90.2,268,133,23.56,22.08,128.076138,7.5,3.2,73.5
OREI_Replicated_Exp,2019,UIUC2019,2,29,2029,1,N2,WPLUS,PHHB9*PHR63,UIUC2,63,6/10/2019,10/19/2019,1.88,101.47,277,139,26.8,24.82,150.4910339,8.9,3.6,72.2
OREI_Replicated_Exp,2019,UIUC2019,2,33,2033,1,N2,WPLUS,PHHB9*PHZ51,UIUC4,61,6/10/2019,10/19/2019,1.86,108.38,302,139,25.02,23.62,164.4305663,7.2,3.5,73.3
OREI_Replicated_Exp,2019,UIUC2019,2,37,2037,1,N2,WPLUS,17.2B24,ORG4,65,6/10/2019,10/19/2019,1.93,86.56,240,127,23.4,21.28,152.3214402,8.3,3.4,72.8
OREI_Replicated_Exp,2019,UIUC2019,2,41,2041,1,N2,WPLUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,1.88,81.96,269,132,24,21.92,156.1426497,8.9,3.4,72.2
OREI_Replicated_Exp,2019,UIUC2019,3,5,3005,1,N1,WPLUS,PHHB9*PHR63,UIUC2,49,6/10/2019,10/19/2019,1.87,100.27,265,132,27.26,25.26,141.6413052,8.2,2.9,73.5
OREI_Replicated_Exp,2019,UIUC2019,3,9,3009,1,N1,WPLUS,PHP38*Q381,UIUC6,62,6/10/2019,10/19/2019,1.93,79.12,251,129,25.32,23.72,98.38991262,9.3,3.6,71.7
OREI_Replicated_Exp,2019,UIUC2019,3,13,3013,1,N1,WPLUS,PHHB9*PHW30,UIUC3,63,6/10/2019,10/19/2019,1.89,94.98,290,148,25.3,23.38,136.9473163,7.6,3.4,73
OREI_Replicated_Exp,2019,UIUC2019,3,17,3017,1,N1,WPLUS,59R5,CHECK,60,6/10/2019,10/19/2019,1.88,94.88,296,135,24.84,22.66,116.9158687,8,3.3,72.8
OREI_Replicated_Exp,2019,UIUC2019,3,21,3021,1,N1,WPLUS,PHHB9*PHZ51,UIUC4,66,6/10/2019,10/19/2019,1.89,85.84,298,140,24.1,22.84,146.4426481,10.3,3.7,71
OREI_Replicated_Exp,2019,UIUC2019,3,25,3025,1,N1,WPLUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,1.88,90.01,249,120,22.78,21.46,117.6999965,7.4,3.2,73.5
OREI_Replicated_Exp,2019,UIUC2019,3,29,3029,1,N1,WPLUS,17.2B24,ORG4,59,6/10/2019,10/19/2019,1.93,80.49,242,130,23.38,21.56,134.8627896,8.3,4.4,70.7
OREI_Replicated_Exp,2019,UIUC2019,3,33,3033,1,N1,WPLUS,PHW52*LH185,UIUC7,64,6/10/2019,10/19/2019,1.87,96.79,290,148,23.8,21.92,106.0568457,7.4,3.5,73.1
OREI_Replicated_Exp,2019,UIUC2019,3,37,3037,1,N1,WPLUS,PHW52*Q381,UIUC8,65,6/10/2019,10/19/2019,1.88,103.73,243,117,22.86,21.5,117.599088,9.1,4.8,69.6
OREI_Replicated_Exp,2019,UIUC2019,3,41,3041,1,N1,WPLUS,17.461,ORG1,58,6/10/2019,10/19/2019,1.93,93.74,255,126,23.92,21.62,105.0013744,7.5,3.2,73.4
OREI_Replicated_Exp,2019,UIUC2019,6,5,6005,1,N3,WPLUS,PHHB9*PHM49,UIUC1,64,6/10/2019,10/19/2019,1.88,97.95,250,135,24.78,23.12,143.3403719,7.1,4.7,71.7
OREI_Replicated_Exp,2019,UIUC2019,6,9,6009,1,N3,WPLUS,PHW52*LH185,UIUC7,64,6/10/2019,10/19/2019,1.91,100.87,260,115,22.16,19.92,118.8433796,10.1,3.8,70.9
OREI_Replicated_Exp,2019,UIUC2019,6,13,6013,1,N3,WPLUS,17.461,ORG1,57,6/10/2019,10/19/2019,1.92,98.34,252,152,23.7,21.78,129.0149569,9.3,3.8,71.6
OREI_Replicated_Exp,2019,UIUC2019,6,17,6017,1,N3,WPLUS,59R5,CHECK,60,6/10/2019,10/19/2019,1.89,97.48,272,122,21.96,20.08,160.4210647,8.2,3.4,72.9
OREI_Replicated_Exp,2019,UIUC2019,6,21,6021,1,N3,WPLUS,17.2B24,ORG4,50,6/10/2019,10/19/2019,1.93,105.46,239,131,20.36,18.56,112.4744152,7.7,3.2,73.2
OREI_Replicated_Exp,2019,UIUC2019,6,25,6025,1,N3,WPLUS,PHHB9*PHZ51,UIUC4,68,6/10/2019,10/19/2019,1.8,95.71,291,145,21.82,20.42,161.1095671,8.8,3.5,72.3
OREI_Replicated_Exp,2019,UIUC2019,6,29,6029,1,N3,WPLUS,PHW52*Q381,UIUC8,64,6/10/2019,10/19/2019,1.88,87.69,259,117,24.08,22.84,159.6581752,9.6,3.7,71.3
OREI_Replicated_Exp,2019,UIUC2019,6,33,6033,1,N3,WPLUS,PHHB9*PHW30,UIUC3,66,6/10/2019,10/19/2019,1.89,118.09,287,135,25.74,23.6,183.0093541,7.7,3.3,73.4
OREI_Replicated_Exp,2019,UIUC2019,6,37,6037,1,N3,WPLUS,PHP38*Q381,UIUC6,60,6/10/2019,10/19/2019,1.85,84.55,252,125,25.82,24.02,156.038994,7.6,3.2,73.3
OREI_Replicated_Exp,2019,UIUC2019,6,41,6041,1,N3,WPLUS,PHHB9*PHR63,UIUC2,67,6/10/2019,10/19/2019,1.88,99.86,257,140,25.98,23.1,167.1490732,7.3,3.4,73.4
OREI_Replicated_Exp,2019,UIUC2019,8,5,8005,2,N2,WPLUS,PHHB9*PHZ51,UIUC4,65,6/10/2019,10/19/2019,1.83,95.2,275,125,23.36,21.98,175.4270574,8.4,3.4,72.6
OREI_Replicated_Exp,2019,UIUC2019,8,9,8009,2,N2,WPLUS,PHW52*Q381,UIUC8,61,6/10/2019,10/19/2019,1.86,89.2,235,104,21.58,20.92,125.9401532,8.3,3.3,72.7
OREI_Replicated_Exp,2019,UIUC2019,8,13,8013,2,N2,WPLUS,PHHB9*PHM49,UIUC1,55,6/10/2019,10/19/2019,1.93,98.95,234,109,23.18,21.88,110.0521885,8.8,3.5,72.2
